syria_unscaled,syria_monthly,isPartial,scale,syria
4,50.0,,0.5,2.0
14,50.0,,0.5,7.0
22,50.0,,0.5,11.0
45,50.0,,0.5,22.5
84,50.0,,0.5,42.0
100,50.0,,0.5,50.0
73,50.0,,0.5,36.5
74,50.0,,0.5,37.0
79,100.0,False,1.0,79.0
27,100.0,,1.0,27.0
65,100.0,,1.0,65.0
80,100.0,,1.0,80.0
88,100.0,,1.0,88.0
100,100.0,,1.0,100.0
53,100.0,,1.0,53.0
66,100.0,,1.0,66.0
33,100.0,,1.0,33.0
45,100.0,,1.0,45.0
38,100.0,,1.0,38.0
55,100.0,,1.0,55.0
43,100.0,,1.0,43.0
32,100.0,,1.0,32.0
11,100.0,,1.0,11.0
26,100.0,,1.0,26.0
9,100.0,,1.0,9.0
10,100.0,,1.0,10.0
7,100.0,,1.0,7.0
10,100.0,,1.0,10.0
17,100.0,,1.0,17.0
34,100.0,,1.0,34.0
17,100.0,,1.0,17.0
10,100.0,,1.0,10.0
14,100.0,,1.0,14.0
10,100.0,,1.0,10.0
10,100.0,,1.0,10.0
12,100.0,,1.0,12.0
11,100.0,,1.0,11.0
14,100.0,,1.0,14.0
75,15.0,False,0.15,11.25
75,15.0,,0.15,11.25
57,15.0,,0.15,8.549999999999999
39,15.0,,0.15,5.85
45,15.0,,0.15,6.75
44,15.0,,0.15,6.6
56,15.0,,0.15,8.4
19,15.0,,0.15,2.85
19,15.0,,0.15,2.85
19,15.0,,0.15,2.85
100,15.0,,0.15,15.0
0,15.0,,0.15,0.0
45,15.0,,0.15,6.75
0,15.0,,0.15,0.0
38,15.0,,0.15,5.7
38,15.0,,0.15,5.7
19,15.0,,0.15,2.85
39,15.0,,0.15,5.85
23,15.0,,0.15,3.4499999999999997
44,15.0,,0.15,6.6
37,15.0,,0.15,5.55
56,15.0,,0.15,8.4
37,15.0,,0.15,5.55
38,15.0,,0.15,5.7
19,15.0,,0.15,2.85
0,15.0,,0.15,0.0
22,15.0,,0.15,3.3
74,15.0,,0.15,11.1
36,15.0,,0.15,5.3999999999999995
74,15.0,,0.15,11.1
38,15.0,,0.15,5.7
100,11.0,False,0.11,11.0
55,11.0,,0.11,6.05
27,11.0,,0.11,2.97
68,11.0,,0.11,7.48
91,11.0,,0.11,10.01
91,11.0,,0.11,10.01
0,11.0,,0.11,0.0
48,11.0,,0.11,5.28
0,11.0,,0.11,0.0
26,11.0,,0.11,2.86
45,11.0,,0.11,4.95
22,11.0,,0.11,2.42
0,11.0,,0.11,0.0
0,11.0,,0.11,0.0
0,11.0,,0.11,0.0
55,11.0,,0.11,6.05
26,11.0,,0.11,2.86
0,11.0,,0.11,0.0
89,11.0,,0.11,9.790000000000001
0,11.0,,0.11,0.0
92,11.0,,0.11,10.12
47,11.0,,0.11,5.17
53,11.0,,0.11,5.83
26,11.0,,0.11,2.86
44,11.0,,0.11,4.84
22,11.0,,0.11,2.42
0,11.0,,0.11,0.0
0,11.0,,0.11,0.0
24,11.0,,0.11,2.64
26,11.0,,0.11,2.86
0,13.0,False,0.13,0.0
59,13.0,,0.13,7.67
60,13.0,,0.13,7.800000000000001
81,13.0,,0.13,10.530000000000001
0,13.0,,0.13,0.0
21,13.0,,0.13,2.73
24,13.0,,0.13,3.12
48,13.0,,0.13,6.24
20,13.0,,0.13,2.6
61,13.0,,0.13,7.930000000000001
0,13.0,,0.13,0.0
21,13.0,,0.13,2.73
22,13.0,,0.13,2.8600000000000003
49,13.0,,0.13,6.37
49,13.0,,0.13,6.37
20,13.0,,0.13,2.6
42,13.0,,0.13,5.46
42,13.0,,0.13,5.46
22,13.0,,0.13,2.8600000000000003
45,13.0,,0.13,5.8500000000000005
51,13.0,,0.13,6.63
50,13.0,,0.13,6.5
45,13.0,,0.13,5.8500000000000005
100,13.0,,0.13,13.0
0,13.0,,0.13,0.0
70,13.0,,0.13,9.1
23,13.0,,0.13,2.99
25,13.0,,0.13,3.25
74,13.0,,0.13,9.620000000000001
22,13.0,,0.13,2.8600000000000003
25,13.0,,0.13,3.25
0,9.0,False,0.09,0.0
21,9.0,,0.09,1.89
21,9.0,,0.09,1.89
47,9.0,,0.09,4.2299999999999995
47,9.0,,0.09,4.2299999999999995
21,9.0,,0.09,1.89
0,9.0,,0.09,0.0
59,9.0,,0.09,5.31
100,9.0,,0.09,9.0
0,9.0,,0.09,0.0
0,9.0,,0.09,0.0
23,9.0,,0.09,2.07
0,9.0,,0.09,0.0
0,9.0,,0.09,0.0
39,9.0,,0.09,3.51
20,9.0,,0.09,1.7999999999999998
62,9.0,,0.09,5.58
46,9.0,,0.09,4.14
0,9.0,,0.09,0.0
39,9.0,,0.09,3.51
0,9.0,,0.09,0.0
19,9.0,,0.09,1.71
0,9.0,,0.09,0.0
20,9.0,,0.09,1.7999999999999998
23,9.0,,0.09,2.07
23,9.0,,0.09,2.07
57,9.0,,0.09,5.13
19,9.0,,0.09,1.71
58,9.0,,0.09,5.22
0,9.0,,0.09,0.0
20,9.0,,0.09,1.7999999999999998
100,11.0,False,0.11,11.0
24,11.0,,0.11,2.64
62,11.0,,0.11,6.82
62,11.0,,0.11,6.82
42,11.0,,0.11,4.62
29,11.0,,0.11,3.19
49,11.0,,0.11,5.39
0,11.0,,0.11,0.0
24,11.0,,0.11,2.64
41,11.0,,0.11,4.51
41,11.0,,0.11,4.51
21,11.0,,0.11,2.31
21,11.0,,0.11,2.31
44,11.0,,0.11,4.84
0,11.0,,0.11,0.0
24,11.0,,0.11,2.64
21,11.0,,0.11,2.31
21,11.0,,0.11,2.31
42,11.0,,0.11,4.62
0,11.0,,0.11,0.0
44,11.0,,0.11,4.84
0,11.0,,0.11,0.0
24,11.0,,0.11,2.64
82,11.0,,0.11,9.02
21,11.0,,0.11,2.31
41,11.0,,0.11,4.51
0,11.0,,0.11,0.0
43,11.0,,0.11,4.73
